matrix,mode,opt_level,schedule,chunk_size,num_threads,run,elapsed_time,bandwidth_GB_s,gflops
Andrews.mtx,parallel,-O3,static,10000,16,3,0.174999,32.574762,4.686615
Andrews.mtx,parallel,-O3,static,10000,16,4,0.177145,32.180182,4.629845
Andrews.mtx,parallel,-O3,static,10000,16,5,0.174999,32.574762,4.686615
Andrews.mtx,parallel,-O3,static,10000,16,6,0.173807,32.798182,4.718759
Andrews.mtx,parallel,-O3,static,10000,16,7,0.183821,31.011511,4.461706
Andrews.mtx,parallel,-O3,static,10000,16,8,0.176907,32.223551,4.636085
Andrews.mtx,parallel,-O3,static,10000,16,9,0.180006,31.668709,4.556259
Andrews.mtx,parallel,-O3,static,10000,16,10,0.174046,32.753253,4.712295
Andrews.mtx,parallel,-O3,static,10000,32,1,0.611067,9.328863,1.342167
Andrews.mtx,parallel,-O3,static,10000,32,2,0.545979,10.440993,1.502173
Andrews.mtx,parallel,-O3,static,10000,32,3,0.506163,11.262306,1.620337
Andrews.mtx,parallel,-O3,static,10000,32,4,0.454903,12.531381,1.802922
Andrews.mtx,parallel,-O3,static,10000,32,5,0.431776,13.202581,1.899489
Andrews.mtx,parallel,-O3,static,10000,32,6,0.440836,12.931247,1.860452
Andrews.mtx,parallel,-O3,static,10000,32,7,0.403881,14.114448,2.030682
Andrews.mtx,parallel,-O3,static,10000,32,8,0.406981,14.006957,2.015217
Andrews.mtx,parallel,-O3,static,10000,32,9,0.390053,14.614838,2.102674
Andrews.mtx,parallel,-O3,static,10000,32,10,0.375032,15.200175,2.186888
Andrews.mtx,parallel,-O3,static,10000,64,1,0.663042,8.597582,1.236956
Andrews.mtx,parallel,-O3,static,10000,64,2,0.627995,9.077401,1.305989
Andrews.mtx,parallel,-O3,static,10000,64,3,0.617027,9.238746,1.329202
Andrews.mtx,parallel,-O3,static,10000,64,4,0.612974,9.299835,1.337991
Andrews.mtx,parallel,-O3,static,10000,64,5,0.600100,9.499354,1.366697
Andrews.mtx,parallel,-O3,static,10000,64,6,0.592947,9.613943,1.383183
Andrews.mtx,parallel,-O3,static,10000,64,7,0.563145,10.122724,1.456382
Andrews.mtx,parallel,-O3,static,10000,64,8,0.559092,10.196109,1.466940
Andrews.mtx,parallel,-O3,static,10000,64,9,0.545979,10.440993,1.502173
Andrews.mtx,parallel,-O3,static,10000,64,10,0.545979,10.440993,1.502173
Andrews.mtx,parallel,-O3,dynamic,1,1,1,1.712799,3.328212,0.478838
Andrews.mtx,parallel,-O3,dynamic,1,1,2,1.734972,3.285677,0.472719
Andrews.mtx,parallel,-O3,dynamic,1,1,3,1.745939,3.265038,0.469749
Andrews.mtx,parallel,-O3,dynamic,1,1,4,1.693964,3.365218,0.484163
Andrews.mtx,parallel,-O3,dynamic,1,1,5,1.731157,3.292918,0.473761
Andrews.mtx,parallel,-O3,dynamic,1,1,6,1.724958,3.304751,0.475463
Andrews.mtx,parallel,-O3,dynamic,1,1,7,1.739025,3.278020,0.471617
Andrews.mtx,parallel,-O3,dynamic,1,1,8,1.703978,3.345442,0.481317
Andrews.mtx,parallel,-O3,dynamic,1,1,9,1.667976,3.417649,0.491706
Andrews.mtx,parallel,-O3,dynamic,1,1,10,1.661062,3.431875,0.493753
Andrews.mtx,parallel,-O3,dynamic,1,2,1,7.733107,0.737163,0.106058
Andrews.mtx,parallel,-O3,dynamic,1,2,2,7.598877,0.750184,0.107931
Andrews.mtx,parallel,-O3,dynamic,1,2,3,7.627964,0.747324,0.107519
Andrews.mtx,parallel,-O3,dynamic,1,2,4,7.657051,0.744485,0.107111
Andrews.mtx,parallel,-O3,dynamic,1,2,5,7.641077,0.746041,0.107335
Andrews.mtx,parallel,-O3,dynamic,1,2,6,7.577896,0.752261,0.108230
Andrews.mtx,parallel,-O3,dynamic,1,2,7,7.526875,0.757361,0.108963
Andrews.mtx,parallel,-O3,dynamic,1,2,8,7.530212,0.757025,0.108915
Andrews.mtx,parallel,-O3,dynamic,1,2,9,7.390022,0.771386,0.110981
Andrews.mtx,parallel,-O3,dynamic,1,2,10,7.331133,0.777582,0.111873
Andrews.mtx,parallel,-O3,dynamic,1,4,1,2.917051,1.954219,0.281159
Andrews.mtx,parallel,-O3,dynamic,1,4,2,2.928972,1.946266,0.280014
Andrews.mtx,parallel,-O3,dynamic,1,4,3,2.921104,1.951508,0.280768
Andrews.mtx,parallel,-O3,dynamic,1,4,4,2.921104,1.951508,0.280768
Andrews.mtx,parallel,-O3,dynamic,1,4,5,2.924919,1.948963,0.280402
Andrews.mtx,parallel,-O3,dynamic,1,4,6,2.930880,1.944999,0.279832
Andrews.mtx,parallel,-O3,dynamic,1,4,7,2.922773,1.950394,0.280608
Andrews.mtx,parallel,-O3,dynamic,1,4,8,2.939939,1.939005,0.278970
Andrews.mtx,parallel,-O3,dynamic,1,4,9,2.937078,1.940894,0.279241
Andrews.mtx,parallel,-O3,dynamic,1,4,10,2.930880,1.944999,0.279832
Andrews.mtx,parallel,-O3,dynamic,1,8,1,5.383015,1.058990,0.152360
Andrews.mtx,parallel,-O3,dynamic,1,8,2,5.358934,1.063748,0.153044
Andrews.mtx,parallel,-O3,dynamic,1,8,3,5.192995,1.097740,0.157935
Andrews.mtx,parallel,-O3,dynamic,1,8,4,5.102158,1.117284,0.160747
Andrews.mtx,parallel,-O3,dynamic,1,8,5,5.026102,1.134191,0.163179
Andrews.mtx,parallel,-O3,dynamic,1,8,6,5.156040,1.105608,0.159067
Andrews.mtx,parallel,-O3,dynamic,1,8,7,5.112886,1.114939,0.160409
Andrews.mtx,parallel,-O3,dynamic,1,8,8,5.144835,1.108016,0.159413
Andrews.mtx,parallel,-O3,dynamic,1,8,9,5.026817,1.134029,0.163156
Andrews.mtx,parallel,-O3,dynamic,1,8,10,5.059958,1.126602,0.162087
Andrews.mtx,parallel,-O3,dynamic,1,16,1,4.752159,1.199572,0.172586
Andrews.mtx,parallel,-O3,dynamic,1,16,2,4.611969,1.236036,0.177832
Andrews.mtx,parallel,-O3,dynamic,1,16,3,4.575014,1.246020,0.179268
Andrews.mtx,parallel,-O3,dynamic,1,16,4,4.549026,1.253138,0.180292
Andrews.mtx,parallel,-O3,dynamic,1,16,5,4.511118,1.263669,0.181807
Andrews.mtx,parallel,-O3,dynamic,1,16,6,4.537106,1.256431,0.180766
Andrews.mtx,parallel,-O3,dynamic,1,16,7,4.559040,1.250386,0.179896
Andrews.mtx,parallel,-O3,dynamic,1,16,8,4.526138,1.259475,0.181204
Andrews.mtx,parallel,-O3,dynamic,1,16,9,4.543066,1.254782,0.180529
Andrews.mtx,parallel,-O3,dynamic,1,16,10,4.530191,1.258348,0.181042
Andrews.mtx,parallel,-O3,dynamic,1,32,1,4.667997,1.221200,0.175697
Andrews.mtx,parallel,-O3,dynamic,1,32,2,4.550219,1.252810,0.180245
Andrews.mtx,parallel,-O3,dynamic,1,32,3,4.509926,1.264003,0.181855
Andrews.mtx,parallel,-O3,dynamic,1,32,4,4.489899,1.269641,0.182666
Andrews.mtx,parallel,-O3,dynamic,1,32,5,4.474878,1.273902,0.183280
Andrews.mtx,parallel,-O3,dynamic,1,32,6,4.451990,1.280452,0.184222
Andrews.mtx,parallel,-O3,dynamic,1,32,7,4.472971,1.274446,0.183358
Andrews.mtx,parallel,-O3,dynamic,1,32,8,4.446030,1.282168,0.184469
Andrews.mtx,parallel,-O3,dynamic,1,32,9,4.434109,1.285615,0.184965
Andrews.mtx,parallel,-O3,dynamic,1,32,10,4.467010,1.276146,0.183602
Andrews.mtx,parallel,-O3,dynamic,1,64,1,4.256964,1.339114,0.192662
Andrews.mtx,parallel,-O3,dynamic,1,64,2,4.194975,1.358902,0.195509
Andrews.mtx,parallel,-O3,dynamic,1,64,3,4.179001,1.364096,0.196256
Andrews.mtx,parallel,-O3,dynamic,1,64,4,4.164934,1.368703,0.196919
Andrews.mtx,parallel,-O3,dynamic,1,64,5,4.168987,1.367372,0.196727
Andrews.mtx,parallel,-O3,dynamic,1,64,6,4.153013,1.372632,0.197484
Andrews.mtx,parallel,-O3,dynamic,1,64,7,4.148006,1.374289,0.197722
Andrews.mtx,parallel,-O3,dynamic,1,64,8,4.167080,1.367998,0.196817
Andrews.mtx,parallel,-O3,dynamic,1,64,9,4.164934,1.368703,0.196919
Andrews.mtx,parallel,-O3,dynamic,1,64,10,4.163027,1.369330,0.197009
Andrews.mtx,parallel,-O3,dynamic,10,1,1,0.902891,6.313672,0.908364
Andrews.mtx,parallel,-O3,dynamic,10,1,2,0.875950,6.507859,0.936302
Andrews.mtx,parallel,-O3,dynamic,10,1,3,0.902176,6.318677,0.909084
Andrews.mtx,parallel,-O3,dynamic,10,1,4,0.900984,6.327038,0.910287
Andrews.mtx,parallel,-O3,dynamic,10,1,5,0.899076,6.340460,0.912218
Andrews.mtx,parallel,-O3,dynamic,10,1,6,0.907898,6.278854,0.903355
Andrews.mtx,parallel,-O3,dynamic,10,1,7,0.877142,6.499015,0.935030
Andrews.mtx,parallel,-O3,dynamic,10,1,8,0.900984,6.327038,0.910287
Andrews.mtx,parallel,-O3,dynamic,10,1,9,0.861883,6.614073,0.951584
Andrews.mtx,parallel,-O3,dynamic,10,1,10,0.849962,6.706837,0.964930
Andrews.mtx,parallel,-O3,dynamic,10,2,1,1.371145,4.157516,0.598153
Andrews.mtx,parallel,-O3,dynamic,10,2,2,1.136065,5.017812,0.721926
Andrews.mtx,parallel,-O3,dynamic,10,2,3,1.130819,5.041087,0.725274
Andrews.mtx,parallel,-O3,dynamic,10,2,4,1.106024,5.154101,0.741534
Andrews.mtx,parallel,-O3,dynamic,10,2,5,1.111984,5.126474,0.737559
Andrews.mtx,parallel,-O3,dynamic,10,2,6,1.120090,5.089373,0.732221
Andrews.mtx,parallel,-O3,dynamic,10,2,7,1.116991,5.103495,0.734253
Andrews.mtx,parallel,-O3,dynamic,10,2,8,1.100063,5.182028,0.745552
Andrews.mtx,parallel,-O3,dynamic,10,2,9,1.102209,5.171939,0.744100
Andrews.mtx,parallel,-O3,dynamic,10,2,10,1.109838,5.136386,0.738985
Andrews.mtx,parallel,-O3,dynamic,10,4,1,0.828981,6.876582,0.989352
Andrews.mtx,parallel,-O3,dynamic,10,4,2,0.661135,8.622386,1.240525
Andrews.mtx,parallel,-O3,dynamic,10,4,3,0.621080,9.178455,1.320528
Andrews.mtx,parallel,-O3,dynamic,10,4,4,0.607014,9.391153,1.351129
Andrews.mtx,parallel,-O3,dynamic,10,4,5,0.609159,9.358072,1.346370
Andrews.mtx,parallel,-O3,dynamic,10,4,6,0.607014,9.391153,1.351129
Andrews.mtx,parallel,-O3,dynamic,10,4,7,0.604868,9.424468,1.355922
Andrews.mtx,parallel,-O3,dynamic,10,4,8,0.604868,9.424468,1.355922
Andrews.mtx,parallel,-O3,dynamic,10,4,9,0.597954,9.533443,1.371601
Andrews.mtx,parallel,-O3,dynamic,10,4,10,0.601053,9.484282,1.364528
Andrews.mtx,parallel,-O3,dynamic,10,8,1,0.773907,7.365950,1.059758
Andrews.mtx,parallel,-O3,dynamic,10,8,2,0.718117,7.938206,1.142090
Andrews.mtx,parallel,-O3,dynamic,10,8,3,0.690937,8.250474,1.187017
Andrews.mtx,parallel,-O3,dynamic,10,8,4,0.695944,8.191119,1.178477
Andrews.mtx,parallel,-O3,dynamic,10,8,5,0.684023,8.333871,1.199015
Andrews.mtx,parallel,-O3,dynamic,10,8,6,0.685930,8.310697,1.195681
Andrews.mtx,parallel,-O3,dynamic,10,8,7,0.679016,8.395321,1.207856
Andrews.mtx,parallel,-O3,dynamic,10,8,8,0.681162,8.368875,1.204052
Andrews.mtx,parallel,-O3,dynamic,10,8,9,0.670910,8.496757,1.222450
Andrews.mtx,parallel,-O3,dynamic,10,8,10,0.680923,8.371805,1.204473
Andrews.mtx,parallel,-O3,dynamic,10,16,1,0.529051,10.775068,1.550237
Andrews.mtx,parallel,-O3,dynamic,10,16,2,0.512838,11.115702,1.599245
Andrews.mtx,parallel,-O3,dynamic,10,16,3,0.504971,11.288893,1.624162
Andrews.mtx,parallel,-O3,dynamic,10,16,4,0.496149,11.489608,1.653040
Andrews.mtx,parallel,-O3,dynamic,10,16,5,0.489950,11.634976,1.673954
Andrews.mtx,parallel,-O3,dynamic,10,16,6,0.478983,11.901381,1.712282
Andrews.mtx,parallel,-O3,dynamic,10,16,7,0.494957,11.517281,1.657021
Andrews.mtx,parallel,-O3,dynamic,10,16,8,0.489950,11.634976,1.673954
Andrews.mtx,parallel,-O3,dynamic,10,16,9,0.489950,11.634976,1.673954
Andrews.mtx,parallel,-O3,dynamic,10,16,10,0.477076,11.948963,1.719128
Andrews.mtx,parallel,-O3,dynamic,10,32,1,0.455856,12.505165,1.799150
Andrews.mtx,parallel,-O3,dynamic,10,32,2,0.446081,12.779196,1.838576
Andrews.mtx,parallel,-O3,dynamic,10,32,3,0.451088,12.637355,1.818169
Andrews.mtx,parallel,-O3,dynamic,10,32,4,0.433922,13.137294,1.890096
Andrews.mtx,parallel,-O3,dynamic,10,32,5,0.432968,13.166231,1.894259
Andrews.mtx,parallel,-O3,dynamic,10,32,6,0.432968,13.166231,1.894259
Andrews.mtx,parallel,-O3,dynamic,10,32,7,0.431061,13.224488,1.902641
Andrews.mtx,parallel,-O3,dynamic,10,32,8,0.440836,12.931247,1.860452
Andrews.mtx,parallel,-O3,dynamic,10,32,9,0.432968,13.166231,1.894259
Andrews.mtx,parallel,-O3,dynamic,10,32,10,0.437021,13.044122,1.876691
Andrews.mtx,parallel,-O3,dynamic,10,64,1,0.432014,13.195295,1.898441
Andrews.mtx,parallel,-O3,dynamic,10,64,2,0.424147,13.440065,1.933657
Andrews.mtx,parallel,-O3,dynamic,10,64,3,0.422955,13.477945,1.939107
Andrews.mtx,parallel,-O3,dynamic,10,64,4,0.409842,13.909177,2.001149
Andrews.mtx,parallel,-O3,dynamic,10,64,5,0.422001,13.508404,1.943489
Andrews.mtx,parallel,-O3,dynamic,10,64,6,0.420809,13.546671,1.948994
Andrews.mtx,parallel,-O3,dynamic,10,64,7,0.405788,14.048105,2.021137
Andrews.mtx,parallel,-O3,dynamic,10,64,8,0.426054,13.379896,1.925000
Andrews.mtx,parallel,-O3,dynamic,10,64,9,0.404119,14.106121,2.029484
Andrews.mtx,parallel,-O3,dynamic,10,64,10,0.406981,14.006957,2.015217
Andrews.mtx,parallel,-O3,dynamic,100,1,1,0.797987,7.143673,1.027779
Andrews.mtx,parallel,-O3,dynamic,100,1,2,0.796080,7.160789,1.030241
Andrews.mtx,parallel,-O3,dynamic,100,1,3,0.789165,7.223527,1.039267
Andrews.mtx,parallel,-O3,dynamic,100,1,4,0.788927,7.225710,1.039582
Andrews.mtx,parallel,-O3,dynamic,100,1,5,0.790119,7.214808,1.038013
Andrews.mtx,parallel,-O3,dynamic,100,1,6,0.790119,7.214808,1.038013
Andrews.mtx,parallel,-O3,dynamic,100,1,7,0.787973,7.234455,1.040840
Andrews.mtx,parallel,-O3,dynamic,100,1,8,0.743151,7.670797,1.103617
Andrews.mtx,parallel,-O3,dynamic,100,1,9,0.788927,7.225710,1.039582
Andrews.mtx,parallel,-O3,dynamic,100,1,10,0.794172,7.177987,1.032715
Andrews.mtx,parallel,-O3,dynamic,100,2,1,0.604153,9.435625,1.357528
Andrews.mtx,parallel,-O3,dynamic,100,2,2,0.515938,11.048926,1.589637
Andrews.mtx,parallel,-O3,dynamic,100,2,3,0.470877,12.106266,1.741760
Andrews.mtx,parallel,-O3,dynamic,100,2,4,0.470161,12.124683,1.744409
Andrews.mtx,parallel,-O3,dynamic,100,2,5,0.460148,12.388536,1.782371
Andrews.mtx,parallel,-O3,dynamic,100,2,6,0.476122,11.972897,1.722571
Andrews.mtx,parallel,-O3,dynamic,100,2,7,0.467062,12.205143,1.755985
Andrews.mtx,parallel,-O3,dynamic,100,2,8,0.464916,12.261474,1.764090
Andrews.mtx,parallel,-O3,dynamic,100,2,9,0.460863,12.369309,1.779604
Andrews.mtx,parallel,-O3,dynamic,100,2,10,0.467062,12.205143,1.755985
Andrews.mtx,parallel,-O3,dynamic,100,4,1,0.344038,16.569560,2.383905
Andrews.mtx,parallel,-O3,dynamic,100,4,2,0.279903,20.366163,2.930132
Andrews.mtx,parallel,-O3,dynamic,100,4,3,0.262976,21.677131,3.118745
Andrews.mtx,parallel,-O3,dynamic,100,4,4,0.256062,22.262453,3.202956
Andrews.mtx,parallel,-O3,dynamic,100,4,5,0.244141,23.349487,3.359351
Andrews.mtx,parallel,-O3,dynamic,100,4,6,0.240088,23.743669,3.416063
Andrews.mtx,parallel,-O3,dynamic,100,4,7,0.237942,23.957791,3.446869
Andrews.mtx,parallel,-O3,dynamic,100,4,8,0.243902,23.372312,3.362635
Andrews.mtx,parallel,-O3,dynamic,100,4,9,0.240088,23.743669,3.416063
Andrews.mtx,parallel,-O3,dynamic,100,4,10,0.237942,23.957791,3.446869
Andrews.mtx,parallel,-O3,dynamic,100,8,1,0.248909,22.902179,3.294995
Andrews.mtx,parallel,-O3,dynamic,100,8,2,0.211000,27.016808,3.886978
Andrews.mtx,parallel,-O3,dynamic,100,8,3,0.167131,34.108238,4.907240
Andrews.mtx,parallel,-O3,dynamic,100,8,4,0.150919,37.772314,5.434400
Andrews.mtx,parallel,-O3,dynamic,100,8,5,0.144005,39.585886,5.695323
Andrews.mtx,parallel,-O3,dynamic,100,8,6,0.138044,41.295121,5.941235
Andrews.mtx,parallel,-O3,dynamic,100,8,7,0.141144,40.388302,5.810769
Andrews.mtx,parallel,-O3,dynamic,100,8,8,0.134945,42.243595,6.077695
Andrews.mtx,parallel,-O3,dynamic,100,8,9,0.140905,40.456641,5.820601
Andrews.mtx,parallel,-O3,dynamic,100,8,10,0.133038,42.849238,6.164830
Andrews.mtx,parallel,-O3,dynamic,100,16,1,0.231028,24.674794,3.550026
Andrews.mtx,parallel,-O3,dynamic,100,16,2,0.196934,28.946580,4.164619
Andrews.mtx,parallel,-O3,dynamic,100,16,3,0.138998,41.011792,5.900472
Andrews.mtx,parallel,-O3,dynamic,100,16,4,0.110865,51.419086,7.397796
Andrews.mtx,parallel,-O3,dynamic,100,16,5,0.094891,60.075063,8.643154
Andrews.mtx,parallel,-O3,dynamic,100,16,6,0.095129,59.924499,8.621492
Andrews.mtx,parallel,-O3,dynamic,100,16,7,0.087976,64.796409,9.322426
Andrews.mtx,parallel,-O3,dynamic,100,16,8,0.086069,66.232341,9.529017
Andrews.mtx,parallel,-O3,dynamic,100,16,9,0.082970,68.706537,9.884986
Andrews.mtx,parallel,-O3,dynamic,100,16,10,0.084162,67.733357,9.744972
Andrews.mtx,parallel,-O3,dynamic,100,32,1,0.223160,25.544738,3.675187
Andrews.mtx,parallel,-O3,dynamic,100,32,2,0.200033,28.498063,4.100090
Andrews.mtx,parallel,-O3,dynamic,100,32,3,0.139952,40.732325,5.860264
Andrews.mtx,parallel,-O3,dynamic,100,32,4,0.106096,53.730056,7.730281
Andrews.mtx,parallel,-O3,dynamic,100,32,5,0.110865,51.419086,7.397796
Andrews.mtx,parallel,-O3,dynamic,100,32,6,0.087023,65.506507,9.424590
Andrews.mtx,parallel,-O3,dynamic,100,32,7,0.082016,69.505451,9.999928
Andrews.mtx,parallel,-O3,dynamic,100,32,8,0.079155,72.017696,10.361371
Andrews.mtx,parallel,-O3,dynamic,100,32,9,0.079155,72.017696,10.361371
Andrews.mtx,parallel,-O3,dynamic,100,32,10,0.079870,71.372761,10.268583
Andrews.mtx,parallel,-O3,dynamic,100,64,1,0.237942,23.957791,3.446869
Andrews.mtx,parallel,-O3,dynamic,100,64,2,0.255108,22.345678,3.214930
Andrews.mtx,parallel,-O3,dynamic,100,64,3,0.167131,34.108238,4.907240
Andrews.mtx,parallel,-O3,dynamic,100,64,4,0.136137,41.873687,6.024475
Andrews.mtx,parallel,-O3,dynamic,100,64,5,0.104904,54.340625,7.818125
Andrews.mtx,parallel,-O3,dynamic,100,64,6,0.113010,50.442774,7.257332
Andrews.mtx,parallel,-O3,dynamic,100,64,7,0.096083,59.329715,8.535919
Andrews.mtx,parallel,-O3,dynamic,100,64,8,0.086069,66.232341,9.529017
Andrews.mtx,parallel,-O3,dynamic,100,64,9,0.087023,65.506507,9.424590
Andrews.mtx,parallel,-O3,dynamic,100,64,10,0.077963,73.118884,10.519802
Andrews.mtx,parallel,-O3,dynamic,1000,1,1,0.781059,7.298497,1.050053
Andrews.mtx,parallel,-O3,dynamic,1000,1,2,0.763893,7.462508,1.073650
Andrews.mtx,parallel,-O3,dynamic,1000,1,3,0.772953,7.375039,1.061066
Andrews.mtx,parallel,-O3,dynamic,1000,1,4,0.777006,7.336568,1.055531
Andrews.mtx,parallel,-O3,dynamic,1000,1,5,0.771999,7.384149,1.062377
Andrews.mtx,parallel,-O3,dynamic,1000,1,6,0.778198,7.325329,1.053914
Andrews.mtx,parallel,-O3,dynamic,1000,1,7,0.777006,7.336568,1.055531
Andrews.mtx,parallel,-O3,dynamic,1000,1,8,0.778198,7.325329,1.053914
Andrews.mtx,parallel,-O3,dynamic,1000,1,9,0.781059,7.298497,1.050053
Andrews.mtx,parallel,-O3,dynamic,1000,1,10,0.746012,7.641379,1.099385
Andrews.mtx,parallel,-O3,dynamic,1000,2,1,0.485897,11.732029,1.687917
Andrews.mtx,parallel,-O3,dynamic,1000,2,2,0.449896,12.670840,1.822986
Andrews.mtx,parallel,-O3,dynamic,1000,2,3,0.430822,13.231807,1.903694
Andrews.mtx,parallel,-O3,dynamic,1000,2,4,0.405073,14.072911,2.024706
Andrews.mtx,parallel,-O3,dynamic,1000,2,5,0.382900,14.887842,2.141952
Andrews.mtx,parallel,-O3,dynamic,1000,2,6,0.418901,13.608352,1.957869
Andrews.mtx,parallel,-O3,dynamic,1000,2,7,0.401974,14.181421,2.040317
Andrews.mtx,parallel,-O3,dynamic,1000,2,8,0.405073,14.072911,2.024706
Andrews.mtx,parallel,-O3,dynamic,1000,2,9,0.404119,14.106121,2.029484
Andrews.mtx,parallel,-O3,dynamic,1000,2,10,0.403881,14.114448,2.030682
Andrews.mtx,parallel,-O3,dynamic,1000,4,1,0.288010,19.792943,2.847662
Andrews.mtx,parallel,-O3,dynamic,1000,4,2,0.280857,20.297008,2.920183
Andrews.mtx,parallel,-O3,dynamic,1000,4,3,0.237942,23.957791,3.446869
Andrews.mtx,parallel,-O3,dynamic,1000,4,4,0.239134,23.838360,3.429686
Andrews.mtx,parallel,-O3,dynamic,1000,4,5,0.219107,26.017274,3.743172
Andrews.mtx,parallel,-O3,dynamic,1000,4,6,0.221968,25.681928,3.694925
Andrews.mtx,parallel,-O3,dynamic,1000,4,7,0.212193,26.865028,3.865141
Andrews.mtx,parallel,-O3,dynamic,1000,4,8,0.205994,27.673466,3.981453
Andrews.mtx,parallel,-O3,dynamic,1000,4,9,0.205994,27.673466,3.981453
Andrews.mtx,parallel,-O3,dynamic,1000,4,10,0.207186,27.514241,3.958545
Andrews.mtx,parallel,-O3,dynamic,1000,8,1,0.212908,26.774776,3.852156
Andrews.mtx,parallel,-O3,dynamic,1000,8,2,0.198126,28.772413,4.139561
Andrews.mtx,parallel,-O3,dynamic,1000,8,3,0.167131,34.108238,4.907240
Andrews.mtx,parallel,-O3,dynamic,1000,8,4,0.141859,40.184664,5.781471
Andrews.mtx,parallel,-O3,dynamic,1000,8,5,0.155926,36.559442,5.259901
Andrews.mtx,parallel,-O3,dynamic,1000,8,6,0.126839,44.943374,6.466119
Andrews.mtx,parallel,-O3,dynamic,1000,8,7,0.123978,45.980529,6.615337
Andrews.mtx,parallel,-O3,dynamic,1000,8,8,0.131130,43.472500,6.254500
Andrews.mtx,parallel,-O3,dynamic,1000,8,9,0.118017,48.302778,6.949445
Andrews.mtx,parallel,-O3,dynamic,1000,8,10,0.125170,45.542619,6.552334
Andrews.mtx,parallel,-O3,dynamic,1000,16,1,0.211000,27.016808,3.886978
Andrews.mtx,parallel,-O3,dynamic,1000,16,2,0.196934,28.946580,4.164619
Andrews.mtx,parallel,-O3,dynamic,1000,16,3,0.189781,30.037531,4.321577
Andrews.mtx,parallel,-O3,dynamic,1000,16,4,0.113010,50.442774,7.257332
Andrews.mtx,parallel,-O3,dynamic,1000,16,5,0.113010,50.442774,7.257332
Andrews.mtx,parallel,-O3,dynamic,1000,16,6,0.097036,58.746622,8.452028
