matrix,mode,opt_level,schedule,chunk_size,num_threads,run,elapsed_time,L1_loads,L1_misses,L1_miss_rate,LLC_loads,LLC_misses,LLC_miss_rate
msdoor.mtx,parallel,-O3,static,100,32,4,0.041213,7212447197,17699198,0.25,404049,201355,49.83
msdoor.mtx,parallel,-O3,static,100,32,5,0.039669,7214340766,17895594,0.25,394975,184801,46.79
msdoor.mtx,parallel,-O3,static,100,32,6,0.040219,7214331383,17367789,0.24,365722,155470,42.51
msdoor.mtx,parallel,-O3,static,100,32,7,0.040510,7214005996,17674256,0.24,387231,172869,44.64
msdoor.mtx,parallel,-O3,static,100,32,8,0.037801,7214278537,17859051,0.25,387267,187801,48.49
msdoor.mtx,parallel,-O3,static,100,32,9,0.043210,7214127379,17807888,0.25,395785,185270,46.81
msdoor.mtx,parallel,-O3,static,100,32,10,0.040492,7213772438,17831445,0.25,390389,184922,47.37
msdoor.mtx,parallel,-O3,static,100,64,1,0.051543,7244568571,17919114,0.25,422576,197604,46.76
msdoor.mtx,parallel,-O3,static,100,64,2,0.051344,7243562846,17996788,0.25,413488,197742,47.82
msdoor.mtx,parallel,-O3,static,100,64,3,0.052822,7243619694,17808357,0.25,421167,200568,47.62
msdoor.mtx,parallel,-O3,static,100,64,4,0.055285,7243462963,18080078,0.25,426702,207747,48.69
msdoor.mtx,parallel,-O3,static,100,64,5,0.055879,7244604132,17988705,0.25,405417,186857,46.09
msdoor.mtx,parallel,-O3,static,100,64,6,0.054403,7244786533,18035457,0.25,416818,198970,47.74
msdoor.mtx,parallel,-O3,static,100,64,7,0.054029,7244674841,17897997,0.25,417059,193815,46.47
msdoor.mtx,parallel,-O3,static,100,64,8,0.054197,7245278513,17947354,0.25,416851,192376,46.15
msdoor.mtx,parallel,-O3,static,100,64,9,0.054199,7244545145,17970701,0.25,414340,196474,47.42
msdoor.mtx,parallel,-O3,static,100,64,10,0.055528,7244618885,17898859,0.25,420209,204036,48.56
msdoor.mtx,parallel,-O3,static,1000,1,1,0.018336,7197235773,16900640,0.23,281610,120389,42.75
msdoor.mtx,parallel,-O3,static,1000,1,2,0.018147,7197235741,16869552,0.23,279854,119756,42.79
msdoor.mtx,parallel,-O3,static,1000,1,3,0.018314,7197235680,16927175,0.24,281148,118845,42.27
msdoor.mtx,parallel,-O3,static,1000,1,4,0.018270,7197235704,16464113,0.23,254755,94390,37.05
msdoor.mtx,parallel,-O3,static,1000,1,5,0.018439,7197235754,16912193,0.23,280379,119071,42.47
msdoor.mtx,parallel,-O3,static,1000,1,6,0.018188,7197235644,16505269,0.23,254956,94880,37.21
msdoor.mtx,parallel,-O3,static,1000,1,7,0.018329,7197235656,16431882,0.23,254797,95072,37.31
msdoor.mtx,parallel,-O3,static,1000,1,8,0.018378,7197235746,16790456,0.23,281429,119438,42.44
msdoor.mtx,parallel,-O3,static,1000,1,9,0.018313,7197235749,16991802,0.24,281486,120654,42.86
msdoor.mtx,parallel,-O3,static,1000,1,10,0.018302,7197235648,16364427,0.23,255477,93512,36.60
msdoor.mtx,parallel,-O3,static,1000,2,1,0.023393,7197552997,17509474,0.24,290771,121577,41.81
msdoor.mtx,parallel,-O3,static,1000,2,2,0.021820,7197553639,17433870,0.24,291574,121209,41.57
msdoor.mtx,parallel,-O3,static,1000,2,3,0.020602,7197552471,17277245,0.24,289158,119393,41.29
msdoor.mtx,parallel,-O3,static,1000,2,4,0.023238,7197552254,17226201,0.24,289718,119394,41.21
msdoor.mtx,parallel,-O3,static,1000,2,5,0.023615,7197558050,16932181,0.24,264189,93459,35.38
msdoor.mtx,parallel,-O3,static,1000,2,6,0.022612,7197552719,17388052,0.24,291505,119333,40.94
msdoor.mtx,parallel,-O3,static,1000,2,7,0.020949,7197554441,17443821,0.24,296078,119823,40.47
msdoor.mtx,parallel,-O3,static,1000,2,8,0.023076,7197552724,16835055,0.23,265824,94746,35.64
msdoor.mtx,parallel,-O3,static,1000,2,9,0.022625,7197553605,17235276,0.24,289232,119084,41.17
msdoor.mtx,parallel,-O3,static,1000,2,10,0.020962,7197553012,17216501,0.24,291042,120208,41.30
msdoor.mtx,parallel,-O3,static,1000,4,1,0.032808,7198767498,17352366,0.24,303016,144128,47.56
msdoor.mtx,parallel,-O3,static,1000,4,2,0.033173,7198763071,17422214,0.24,302871,141950,46.87
msdoor.mtx,parallel,-O3,static,1000,4,3,0.031906,7198785259,17361040,0.24,305028,143669,47.10
msdoor.mtx,parallel,-O3,static,1000,4,4,0.033619,7198767320,17448316,0.24,299906,141575,47.21
msdoor.mtx,parallel,-O3,static,1000,4,5,0.031238,7198808676,17143751,0.24,308313,146348,47.47
msdoor.mtx,parallel,-O3,static,1000,4,6,0.032083,7198761776,17327331,0.24,304783,146429,48.04
msdoor.mtx,parallel,-O3,static,1000,4,7,0.033894,7198776048,17519505,0.24,303298,146617,48.34
msdoor.mtx,parallel,-O3,static,1000,4,8,0.032954,7198762923,17223345,0.24,307859,149786,48.65
msdoor.mtx,parallel,-O3,static,1000,4,9,0.035552,7198783580,16950910,0.24,280382,123504,44.05
msdoor.mtx,parallel,-O3,static,1000,4,10,0.034826,7198771186,17205596,0.24,302954,145068,47.88
msdoor.mtx,parallel,-O3,static,1000,8,1,0.036136,7200910685,17415116,0.24,310605,150983,48.61
msdoor.mtx,parallel,-O3,static,1000,8,2,0.038893,7200884497,17329833,0.24,302892,148639,49.07
msdoor.mtx,parallel,-O3,static,1000,8,3,0.039966,7200802735,17516476,0.24,301673,148834,49.34
msdoor.mtx,parallel,-O3,static,1000,8,4,0.038684,7200943865,17350839,0.24,304823,150573,49.40
msdoor.mtx,parallel,-O3,static,1000,8,5,0.042260,7200302593,17541666,0.24,305510,153987,50.40
msdoor.mtx,parallel,-O3,static,1000,8,6,0.039572,7200964674,17387539,0.24,301825,149655,49.58
msdoor.mtx,parallel,-O3,static,1000,8,7,0.040866,7200845355,17347246,0.24,304125,147810,48.60
msdoor.mtx,parallel,-O3,static,1000,8,8,0.039979,7200911430,17531544,0.24,305231,147974,48.48
msdoor.mtx,parallel,-O3,static,1000,8,9,0.038017,7200952218,17456861,0.24,303001,146202,48.25
msdoor.mtx,parallel,-O3,static,1000,8,10,0.042121,7200946307,17693463,0.25,305186,151195,49.54
msdoor.mtx,parallel,-O3,static,1000,16,1,0.040552,7204841120,17652317,0.25,312823,154495,49.39
msdoor.mtx,parallel,-O3,static,1000,16,2,0.040756,7204521025,17726397,0.25,310936,152687,49.11
msdoor.mtx,parallel,-O3,static,1000,16,3,0.045910,7202986677,17714628,0.25,317077,161392,50.90
msdoor.mtx,parallel,-O3,static,1000,16,4,0.042780,7204484717,17612553,0.24,314378,158145,50.30
msdoor.mtx,parallel,-O3,static,1000,16,5,0.046601,7204664796,17632072,0.24,315655,159122,50.41
msdoor.mtx,parallel,-O3,static,1000,16,6,0.037257,7204770322,17415567,0.24,316717,158413,50.02
msdoor.mtx,parallel,-O3,static,1000,16,7,0.042480,7203404226,17675021,0.25,318058,163276,51.34
msdoor.mtx,parallel,-O3,static,1000,16,8,0.040668,7204382334,17733758,0.25,315133,156972,49.81
msdoor.mtx,parallel,-O3,static,1000,16,9,0.038763,7204816939,17641346,0.24,312387,158079,50.60
msdoor.mtx,parallel,-O3,static,1000,16,10,0.041881,7204726873,17525836,0.24,311881,154947,49.68
msdoor.mtx,parallel,-O3,static,1000,32,1,0.041986,7214234954,17564653,0.24,326744,160162,49.02
msdoor.mtx,parallel,-O3,static,1000,32,2,0.039473,7213342193,17628588,0.24,328092,163323,49.78
msdoor.mtx,parallel,-O3,static,1000,32,3,0.043976,7212866337,17516693,0.24,324624,158265,48.75
msdoor.mtx,parallel,-O3,static,1000,32,4,0.042965,7213767348,17764953,0.25,321264,152955,47.61
msdoor.mtx,parallel,-O3,static,1000,32,5,0.038610,7214215290,17057958,0.24,302425,134798,44.57
msdoor.mtx,parallel,-O3,static,1000,32,6,0.038250,7214025879,17512505,0.24,323624,156436,48.34
msdoor.mtx,parallel,-O3,static,1000,32,7,0.042405,7214200831,17505614,0.24,322318,156630,48.59
msdoor.mtx,parallel,-O3,static,1000,32,8,0.041726,7214089628,17755265,0.25,328268,162908,49.63
msdoor.mtx,parallel,-O3,static,1000,32,9,0.039947,7213954044,17676894,0.25,322531,154217,47.81
msdoor.mtx,parallel,-O3,static,1000,32,10,0.042289,7214292855,16915165,0.23,301237,134688,44.71
msdoor.mtx,parallel,-O3,static,1000,64,1,0.054133,7244442632,17821135,0.25,339569,165435,48.72
msdoor.mtx,parallel,-O3,static,1000,64,2,0.053136,7243640761,17824209,0.25,339991,163414,48.06
msdoor.mtx,parallel,-O3,static,1000,64,3,0.051256,7244175440,17783805,0.25,335745,163174,48.60
msdoor.mtx,parallel,-O3,static,1000,64,4,0.051054,7244404911,17439758,0.24,315116,141670,44.96
msdoor.mtx,parallel,-O3,static,1000,64,5,0.050648,7244226215,17805209,0.25,338492,164913,48.72
msdoor.mtx,parallel,-O3,static,1000,64,6,0.050639,7244943185,17772639,0.25,339115,165432,48.78
msdoor.mtx,parallel,-O3,static,1000,64,7,0.055445,7245222184,17862543,0.25,337281,159622,47.33
msdoor.mtx,parallel,-O3,static,1000,64,8,0.052366,7245020736,17275550,0.24,315031,138898,44.09
msdoor.mtx,parallel,-O3,static,1000,64,9,0.051466,7244633014,17653784,0.24,342156,166471,48.65
msdoor.mtx,parallel,-O3,static,1000,64,10,0.053189,7244195619,17772511,0.25,338345,162694,48.09
msdoor.mtx,parallel,-O3,static,10000,1,1,0.018442,7197235769,16719075,0.23,283878,121071,42.65
msdoor.mtx,parallel,-O3,static,10000,1,2,0.017709,7197235774,16901067,0.23,279905,119944,42.85
msdoor.mtx,parallel,-O3,static,10000,1,3,0.017860,7197235739,16846959,0.23,282093,119848,42.49
msdoor.mtx,parallel,-O3,static,10000,1,4,0.017711,7197235757,16974220,0.24,280190,119633,42.70
msdoor.mtx,parallel,-O3,static,10000,1,5,0.017758,7197235722,17184229,0.24,284134,124219,43.72
msdoor.mtx,parallel,-O3,static,10000,1,6,0.017753,7197235751,16882712,0.23,282536,118880,42.08
msdoor.mtx,parallel,-O3,static,10000,1,7,0.018343,7197235746,16738242,0.23,281630,118915,42.22
msdoor.mtx,parallel,-O3,static,10000,1,8,0.017807,7197235749,16910873,0.23,281221,120246,42.76
msdoor.mtx,parallel,-O3,static,10000,1,9,0.017787,7197235682,16907967,0.23,279701,120299,43.01
msdoor.mtx,parallel,-O3,static,10000,1,10,0.017703,7197235729,16930035,0.24,279705,119709,42.80
msdoor.mtx,parallel,-O3,static,10000,2,1,0.025083,7197581718,17396321,0.24,281820,123165,43.70
msdoor.mtx,parallel,-O3,static,10000,2,2,0.022364,7197549515,17548428,0.24,290633,121841,41.92
msdoor.mtx,parallel,-O3,static,10000,2,3,0.021575,7197580087,17249515,0.24,284803,122095,42.87
msdoor.mtx,parallel,-O3,static,10000,2,4,0.022037,7197594503,17280589,0.24,283957,122656,43.20
msdoor.mtx,parallel,-O3,static,10000,2,5,0.021360,7197600713,17238566,0.24,282671,122267,43.25
msdoor.mtx,parallel,-O3,static,10000,2,6,0.022005,7197559719,17330706,0.24,284781,121728,42.74
msdoor.mtx,parallel,-O3,static,10000,2,7,0.025566,7197578283,17287517,0.24,280996,121222,43.14
msdoor.mtx,parallel,-O3,static,10000,2,8,0.021555,7197581978,17494278,0.24,283606,124373,43.85
msdoor.mtx,parallel,-O3,static,10000,2,9,0.022407,7197563766,17412447,0.24,280880,121611,43.30
msdoor.mtx,parallel,-O3,static,10000,2,10,0.021399,7197544152,16744834,0.23,257711,94274,36.58
msdoor.mtx,parallel,-O3,static,10000,4,1,0.031379,7198758238,16786912,0.23,264686,110831,41.87
msdoor.mtx,parallel,-O3,static,10000,4,2,0.032424,7198755695,16689097,0.23,262864,109537,41.67
msdoor.mtx,parallel,-O3,static,10000,4,3,0.032886,7198758440,16742398,0.23,264608,108834,41.13
msdoor.mtx,parallel,-O3,static,10000,4,4,0.036603,7198755078,16766905,0.23,265089,109181,41.19
msdoor.mtx,parallel,-O3,static,10000,4,5,0.033732,7198766965,17377984,0.24,289916,135266,46.66
msdoor.mtx,parallel,-O3,static,10000,4,6,0.032791,7198755917,17424783,0.24,291234,135626,46.57
msdoor.mtx,parallel,-O3,static,10000,4,7,0.032245,7198827037,17301248,0.24,291674,136116,46.67
msdoor.mtx,parallel,-O3,static,10000,4,8,0.034474,7198768954,17302770,0.24,292090,135869,46.52
msdoor.mtx,parallel,-O3,static,10000,4,9,0.032083,7198820725,17158901,0.24,290741,137279,47.22
msdoor.mtx,parallel,-O3,static,10000,4,10,0.034096,7198766530,17354342,0.24,291372,134767,46.25
msdoor.mtx,parallel,-O3,static,10000,8,1,0.037651,7200957082,17547681,0.24,288008,140757,48.87
msdoor.mtx,parallel,-O3,static,10000,8,2,0.037482,7200920371,16881913,0.23,264833,114732,43.32
msdoor.mtx,parallel,-O3,static,10000,8,3,0.034879,7200949422,17322500,0.24,293983,142228,48.38
msdoor.mtx,parallel,-O3,static,10000,8,4,0.039162,7200974083,17436347,0.24,288600,139779,48.43
msdoor.mtx,parallel,-O3,static,10000,8,5,0.037486,7200973613,16878515,0.23,262243,115232,43.94
msdoor.mtx,parallel,-O3,static,10000,8,6,0.041769,7200903193,17548317,0.24,287942,140055,48.64
msdoor.mtx,parallel,-O3,static,10000,8,7,0.036335,7200974013,17215678,0.24,290062,138758,47.84
msdoor.mtx,parallel,-O3,static,10000,8,8,0.037572,7200897059,17492635,0.24,292565,143979,49.21
msdoor.mtx,parallel,-O3,static,10000,8,9,0.039856,7201004550,17420020,0.24,288119,139124,48.29
msdoor.mtx,parallel,-O3,static,10000,8,10,0.036001,7200960391,17387369,0.24,289363,140628,48.60
msdoor.mtx,parallel,-O3,static,10000,16,1,0.043915,7205206335,17621975,0.24,292053,144484,49.47
msdoor.mtx,parallel,-O3,static,10000,16,2,0.040121,7205191743,17660566,0.25,290240,144937,49.94
msdoor.mtx,parallel,-O3,static,10000,16,3,0.042655,7205291216,17416622,0.24,289807,145265,50.12
msdoor.mtx,parallel,-O3,static,10000,16,4,0.042408,7205284529,17537100,0.24,292374,144593,49.45
msdoor.mtx,parallel,-O3,static,10000,16,5,0.040717,7205241417,17337819,0.24,289795,143242,49.43
msdoor.mtx,parallel,-O3,static,10000,16,6,0.042772,7205193493,17613952,0.24,291073,145786,50.09
msdoor.mtx,parallel,-O3,static,10000,16,7,0.042712,7204707909,17575294,0.24,291252,143891,49.40
msdoor.mtx,parallel,-O3,static,10000,16,8,0.044749,7205149818,17521993,0.24,289904,143094,49.36
msdoor.mtx,parallel,-O3,static,10000,16,9,0.042627,7205183188,17605430,0.24,290634,144281,49.64
msdoor.mtx,parallel,-O3,static,10000,16,10,0.037175,7205305517,17547784,0.24,291735,144502,49.53
msdoor.mtx,parallel,-O3,static,10000,32,1,0.039959,7215110624,16928584,0.23,273808,120057,43.85
msdoor.mtx,parallel,-O3,static,10000,32,2,0.042217,7215266379,17665118,0.24,300155,149993,49.97
msdoor.mtx,parallel,-O3,static,10000,32,3,0.040872,7215566083,17567462,0.24,300283,147483,49.11
msdoor.mtx,parallel,-O3,static,10000,32,4,0.039525,7215243708,17438329,0.24,298834,145712,48.76
msdoor.mtx,parallel,-O3,static,10000,32,5,0.040717,7215480074,17669055,0.24,297256,145692,49.01
msdoor.mtx,parallel,-O3,static,10000,32,6,0.042565,7215327324,17660737,0.24,299171,148018,49.48
msdoor.mtx,parallel,-O3,static,10000,32,7,0.039938,7215165038,17086315,0.24,272828,118696,43.51
msdoor.mtx,parallel,-O3,static,10000,32,8,0.037240,7215244715,17492471,0.24,301653,147027,48.74
msdoor.mtx,parallel,-O3,static,10000,32,9,0.042394,7215555418,17706810,0.25,304366,149236,49.03
msdoor.mtx,parallel,-O3,static,10000,32,10,0.037314,7215051098,17601600,0.24,300464,146898,48.89
msdoor.mtx,parallel,-O3,static,10000,64,1,0.047295,7247182172,17635569,0.24,305927,149831,48.98
msdoor.mtx,parallel,-O3,static,10000,64,2,0.049284,7247329394,17600808,0.24,309907,152609,49.24
msdoor.mtx,parallel,-O3,static,10000,64,3,0.046572,7247045115,17663152,0.24,307936,151841,49.31
msdoor.mtx,parallel,-O3,static,10000,64,4,0.046966,7247098737,17661449,0.24,308423,149312,48.41
msdoor.mtx,parallel,-O3,static,10000,64,5,0.045973,7245849307,17796427,0.25,306766,149937,48.88
msdoor.mtx,parallel,-O3,static,10000,64,6,0.046247,7245938450,17747227,0.24,307327,152442,49.60
msdoor.mtx,parallel,-O3,static,10000,64,7,0.044636,7247017941,17604564,0.24,308522,150606,48.82
msdoor.mtx,parallel,-O3,static,10000,64,8,0.047212,7245867724,17619305,0.24,307954,151376,49.16
msdoor.mtx,parallel,-O3,static,10000,64,9,0.048658,7246924008,17752594,0.24,309030,153780,49.76
msdoor.mtx,parallel,-O3,static,10000,64,10,0.047712,7246875150,17444180,0.24,308336,150471,48.80
msdoor.mtx,parallel,-O3,dynamic,1,1,1,0.025265,7204721265,16835466,0.23,273108,116845,42.78
msdoor.mtx,parallel,-O3,dynamic,1,1,2,0.025443,7204721286,16987889,0.24,271336,117105,43.16
msdoor.mtx,parallel,-O3,dynamic,1,1,3,0.025350,7204721244,16943989,0.24,269766,115669,42.88
msdoor.mtx,parallel,-O3,dynamic,1,1,4,0.025640,7204721219,16978773,0.24,275855,121705,44.12
msdoor.mtx,parallel,-O3,dynamic,1,1,5,0.025656,7204721220,16816020,0.23,274714,121084,44.08
msdoor.mtx,parallel,-O3,dynamic,1,1,6,0.025747,7204721245,16850415,0.23,272812,119291,43.73
msdoor.mtx,parallel,-O3,dynamic,1,1,7,0.025459,7204721253,16851578,0.23,270553,114819,42.44
msdoor.mtx,parallel,-O3,dynamic,1,1,8,0.025551,7204721259,17072185,0.24,272656,119682,43.89
msdoor.mtx,parallel,-O3,dynamic,1,1,9,0.025818,7204721253,16837816,0.23,275043,121793,44.28
msdoor.mtx,parallel,-O3,dynamic,1,1,10,0.025734,7204721259,17056597,0.24,276755,124356,44.93
msdoor.mtx,parallel,-O3,dynamic,1,2,1,0.183829,7205028212,25913831,0.36,665872,121855,18.30
msdoor.mtx,parallel,-O3,dynamic,1,2,2,0.200769,7205027993,26451333,0.37,843193,121052,14.36
msdoor.mtx,parallel,-O3,dynamic,1,2,3,0.187749,7205027788,25252202,0.35,391926,93872,23.95
msdoor.mtx,parallel,-O3,dynamic,1,2,4,0.180674,7205027832,25708108,0.36,427173,121178,28.37
msdoor.mtx,parallel,-O3,dynamic,1,2,5,0.196912,7205028210,25873311,0.36,430764,120326,27.93
msdoor.mtx,parallel,-O3,dynamic,1,2,6,0.226617,7205028177,27239707,0.38,821748,120675,14.69
msdoor.mtx,parallel,-O3,dynamic,1,2,7,0.222396,7205028036,27145971,0.38,842297,121931,14.48
msdoor.mtx,parallel,-O3,dynamic,1,2,8,0.232845,7205028179,27005580,0.37,416989,119038,28.55
msdoor.mtx,parallel,-O3,dynamic,1,2,9,0.185333,7205027749,25649634,0.36,431413,120059,27.83
msdoor.mtx,parallel,-O3,dynamic,1,2,10,0.171538,7205028028,24978846,0.35,415525,121803,29.31
msdoor.mtx,parallel,-O3,dynamic,1,4,1,0.639848,7205637159,29186089,0.41,1048535,707009,67.43
msdoor.mtx,parallel,-O3,dynamic,1,4,2,0.636867,7205642394,29007991,0.40,1044311,702800,67.30
msdoor.mtx,parallel,-O3,dynamic,1,4,3,0.645233,7205637419,30080078,0.42,1348483,954810,70.81
msdoor.mtx,parallel,-O3,dynamic,1,4,4,0.626534,7205637771,29009488,0.40,1045295,702179,67.18
msdoor.mtx,parallel,-O3,dynamic,1,4,5,0.677287,7205643000,30014307,0.42,1488606,1061059,71.28
msdoor.mtx,parallel,-O3,dynamic,1,4,6,0.691144,7205637200,29539971,0.41,1085869,784970,72.29
msdoor.mtx,parallel,-O3,dynamic,1,4,7,0.700014,7205638533,29675549,0.41,1094338,798442,72.96
msdoor.mtx,parallel,-O3,dynamic,1,4,8,0.655256,7205635131,29136308,0.40,1056225,715418,67.73
msdoor.mtx,parallel,-O3,dynamic,1,4,9,0.678788,7205633116,29326080,0.41,1057035,717193,67.85
msdoor.mtx,parallel,-O3,dynamic,1,4,10,0.610140,7205642126,28638118,0.40,1043114,699556,67.06
msdoor.mtx,parallel,-O3,dynamic,1,8,1,0.783015,7206885747,35654295,0.49,2026880,1253752,61.86
msdoor.mtx,parallel,-O3,dynamic,1,8,2,0.736049,7206873714,34592004,0.48,1665827,1009311,60.59
msdoor.mtx,parallel,-O3,dynamic,1,8,3,0.723689,7206883109,34373638,0.48,1622650,995026,61.32
msdoor.mtx,parallel,-O3,dynamic,1,8,4,0.783910,7206890024,34974318,0.49,1710237,1036879,60.63
msdoor.mtx,parallel,-O3,dynamic,1,8,5,0.732426,7206907644,34322139,0.48,1628614,996095,61.16
msdoor.mtx,parallel,-O3,dynamic,1,8,6,0.797671,7206878373,35174314,0.49,1694373,1050526,62.00
msdoor.mtx,parallel,-O3,dynamic,1,8,7,0.722955,7206883997,35058592,0.49,2145038,1279688,59.66
msdoor.mtx,parallel,-O3,dynamic,1,8,8,0.728837,7206880842,33930753,0.47,1623950,992864,61.14
msdoor.mtx,parallel,-O3,dynamic,1,8,9,0.756301,7206879130,34686316,0.48,1647104,1008017,61.20
msdoor.mtx,parallel,-O3,dynamic,1,8,10,0.814454,7206887149,35316992,0.49,1687418,1045261,61.94
msdoor.mtx,parallel,-O3,dynamic,1,16,1,0.604762,7209467973,38882546,0.54,2564910,1328728,51.80
msdoor.mtx,parallel,-O3,dynamic,1,16,2,0.587899,7209477630,38087424,0.53,2210063,1210176,54.76
msdoor.mtx,parallel,-O3,dynamic,1,16,3,0.617551,7209478459,38404177,0.53,2227082,1219445,54.76
msdoor.mtx,parallel,-O3,dynamic,1,16,4,0.647927,7209488747,38547567,0.53,2248909,1228430,54.62
msdoor.mtx,parallel,-O3,dynamic,1,16,5,0.593410,7209465132,37719042,0.52,2183353,1183121,54.19
msdoor.mtx,parallel,-O3,dynamic,1,16,6,0.604559,7209491541,38287654,0.53,2220999,1215517,54.73
msdoor.mtx,parallel,-O3,dynamic,1,16,7,0.650794,7209498153,38451037,0.53,2249249,1231456,54.75
msdoor.mtx,parallel,-O3,dynamic,1,16,8,0.613600,7209507661,39121899,0.54,2921810,1399595,47.90
msdoor.mtx,parallel,-O3,dynamic,1,16,9,0.631587,7209485374,38469642,0.53,2241025,1223270,54.59
msdoor.mtx,parallel,-O3,dynamic,1,16,10,0.606421,7209486383,38199084,0.53,2221139,1216491,54.77
msdoor.mtx,parallel,-O3,dynamic,1,32,1,0.506122,7215106347,40992038,0.57,2784133,1275103,45.80
msdoor.mtx,parallel,-O3,dynamic,1,32,2,0.474763,7215039592,40475184,0.56,2763728,1266102,45.81
msdoor.mtx,parallel,-O3,dynamic,1,32,3,0.474411,7215107386,40986127,0.57,2771887,1277863,46.10
msdoor.mtx,parallel,-O3,dynamic,1,32,4,0.493158,7215114798,41065377,0.57,2806438,1279852,45.60
msdoor.mtx,parallel,-O3,dynamic,1,32,5,0.478340,7215079046,40580830,0.56,2779832,1278799,46.00
msdoor.mtx,parallel,-O3,dynamic,1,32,6,0.480205,7215073098,41635592,0.58,3254598,1333387,40.97
msdoor.mtx,parallel,-O3,dynamic,1,32,7,0.479660,7215076313,41274297,0.57,3239817,1313775,40.55
msdoor.mtx,parallel,-O3,dynamic,1,32,8,0.492106,7215144866,43013780,0.60,3367538,1362714,40.47
msdoor.mtx,parallel,-O3,dynamic,1,32,9,0.474423,7215259638,40160331,0.56,2789239,1279455,45.87
msdoor.mtx,parallel,-O3,dynamic,1,32,10,0.494843,7215047656,41097565,0.57,2784419,1281126,46.01
msdoor.mtx,parallel,-O3,dynamic,1,64,1,0.451768,7256545310,43576270,0.60,3562802,1318225,37.00
msdoor.mtx,parallel,-O3,dynamic,1,64,2,0.441738,7238382587,43596410,0.60,3586284,1321841,36.86
msdoor.mtx,parallel,-O3,dynamic,1,64,3,0.478908,7246645869,43480286,0.60,4054016,1436652,35.44
msdoor.mtx,parallel,-O3,dynamic,1,64,4,0.438782,7239429465,43206459,0.60,3582332,1318559,36.81
