num_procs,rank,matrix,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,comp_time
32,30,bcsstk27,0.1303287979,0.13032116929999998,924,852,1848,7.628600000003649e-06
32,30,msdoor,0.16293113250000002,0.1600574013,322632,302237,645264,0.002873731200000007
32,30,tmt_sym,0.1329886433,0.13220789389999998,90847,66638,181694,0.0007807494000000026
32,31,Andrews,0.00031330569999999996,0.00021681819999999998,12985,10662,25970,9.648749999999998e-05
32,31,Hook_1498,0.2717389105,0.26403303170000003,974654,906594,1949308,0.0077058787999999545
32,31,bcsstk27,0.00015106159999999998,0.00014488739999999998,894,822,1788,6.174199999999999e-06
32,31,msdoor,0.09237508750000001,0.08973743940000001,325395,304897,650790,0.0026376481000000007
32,31,tmt_sym,0.08978323980000001,0.08909430509999999,90756,66838,181512,0.0006889347000000184
64,0,Andrews,0.4491625549,0.4490700719,6299,5239,12598,9.248300000003207e-05
64,0,Hook_1498,0.7690852641,0.7018468616,485623,457392,971246,0.06723840250000002
64,0,bcsstk27,0.5121072765,0.5120986459,468,448,936,8.630600000003597e-06
64,0,msdoor,0.7138629197,0.7122023819,159890,151608,319780,0.0016605378000000837
64,0,tmt_sym,0.4682106251999999,0.46750011429999994,45253,33631,90506,0.000710510899999961
64,1,Andrews,0.4484719041,0.4483961109,6561,5512,13122,7.579320000000722e-05
64,1,Hook_1498,0.9027072433,0.8384116889,485798,457454,971596,0.06429555440000001
64,1,bcsstk27,0.5217052463999999,0.5216975688,454,434,908,7.677599999977858e-06
64,1,msdoor,0.7055469032999999,0.7041333908999999,161210,152826,322420,0.0014135123999999832
64,1,tmt_sym,0.5180734397,0.5175054316,45482,33769,90964,0.000568008100000017
64,2,Andrews,0.4433868647,0.4433081392,6393,5340,12786,7.872549999998757e-05
64,2,Hook_1498,0.7754109142,0.7105283738999999,485637,457315,971274,0.06488254030000007
64,2,bcsstk27,0.5120034694,0.511991835,471,451,942,1.1634399999960188e-05
64,2,msdoor,0.7137717727,0.7122320655000001,161704,153262,323408,0.0015397071999999623
64,2,tmt_sym,0.46145641769999995,0.4608217238999999,45357,33666,90714,0.0006346938000000302
64,3,Andrews,0.5281836508000001,0.5281355619,6446,5400,12892,4.808890000007615e-05
64,3,Hook_1498,0.7094161271,0.7049710272999999,487042,458557,974084,0.004445099800000074
64,3,bcsstk27,0.7085793732000001,0.7085750582999999,451,431,902,4.314900000190747e-06
64,3,msdoor,0.8821420431,0.88058095,163071,154651,326142,0.0015610930999999661
64,3,tmt_sym,0.5515735630999999,0.5509334567999999,45289,33444,90578,0.0006401062999999985
64,4,Andrews,0.5111229182,0.5110343458,6290,5229,12580,8.857240000004207e-05
64,4,Hook_1498,0.7728669400999999,0.6476820466,487679,459310,975358,0.12518489349999995
64,4,bcsstk27,0.5790399791,0.5790304183,471,451,942,9.560800000030234e-06
64,4,msdoor,0.7039998295,0.7023015024,159363,150946,318726,0.0016983270999999522
64,4,tmt_sym,0.4721394300999999,0.4714503052999999,45401,33704,90802,0.0006891247999999961
64,5,Andrews,0.5120811702,0.5120024683,6505,5448,13010,7.87019000000333e-05
64,5,Hook_1498,0.7667927738,0.7024713038,488199,459905,976398,0.06432146999999999
64,5,bcsstk27,0.5762660021999999,0.5762592795,446,426,892,6.7226999999059345e-06
64,5,msdoor,0.6478934287999999,0.6464488749,160501,152102,321002,0.0014445538999998675
64,5,tmt_sym,0.46498544189999996,0.46442136729999994,45335,33665,90670,0.0005640746000000196
64,6,Andrews,0.44811739910000004,0.44803323749999996,6376,5302,12752,8.416160000007666e-05
64,6,Hook_1498,0.7671764372000001,0.7023575783999999,488044,459734,976088,0.06481885880000016
64,6,bcsstk27,0.5211284876,0.5211215497,466,446,932,6.937899999948094e-06
64,6,msdoor,0.7138170482999999,0.7122765776,160798,152426,321596,0.0015404706999999629
64,6,tmt_sym,0.46147511039999994,0.46082813699999997,45305,33514,90610,0.0006469733999999727
64,7,Andrews,0.5287548542,0.5287058355,6463,5406,12926,4.901869999995867e-05
64,7,Hook_1498,0.7086426733000001,0.7040328266,487961,459577,975922,0.0046098467000000865
64,7,bcsstk27,0.7044120547,0.7044064280000001,452,432,904,5.626699999927709e-06
64,7,msdoor,0.7102098465000001,0.7086340426,161977,153689,323954,0.0015758039000001167
64,7,tmt_sym,0.37037189019999994,0.3697522403,45387,33742,90774,0.0006196498999999633
64,8,Andrews,0.5111162899999999,0.5110310795999999,6278,5232,12556,8.521039999997981e-05
64,8,Hook_1498,0.7133202315,0.6437953711,487482,459110,974964,0.06952486040000005
64,8,bcsstk27,0.5770209074,0.5770114902,450,431,900,9.417200000028103e-06
64,8,msdoor,0.7068312645999999,0.7051412104999999,159751,151367,319502,0.0016900541000000047
64,8,tmt_sym,0.46168613459999996,0.4609801292,45402,33750,90804,0.0007060053999999871
64,9,Andrews,0.5120867011,0.512008333,6417,5371,12834,7.836809999994809e-05
64,9,Hook_1498,0.7828498120999999,0.718484068,487018,458576,974036,0.06436574409999996
64,9,bcsstk27,0.5826148988,0.5826060290999999,429,410,858,8.86970000002485e-06
64,9,msdoor,0.7054881333,0.7040313957,161097,152699,322194,0.001456737600000091
64,9,tmt_sym,0.4550752398,0.45449633599999995,45334,33674,90668,0.0005789038000000302
64,10,Andrews,0.45451340689999997,0.4544288393,6274,5205,12548,8.456759999997399e-05
64,10,Hook_1498,0.7048157934,0.6401187421,487460,459020,974920,0.06469705130000003
64,10,bcsstk27,0.512032104,0.5120227097000001,448,429,896,9.394299999909705e-06
64,10,msdoor,0.7156760212,0.7141058448,161462,153172,322924,0.0015701764000000118
64,10,tmt_sym,0.39748013029999996,0.39683344359999995,45432,33669,90864,0.0006466867000000098
64,11,Andrews,0.528222394,0.5281742091999999,6503,5456,13006,4.818480000012837e-05
64,11,Hook_1498,0.7086583610999999,0.7040382865,487617,459112,975234,0.004620074599999913
64,11,bcsstk27,0.5380073306,0.5380025386999999,430,411,860,4.791900000133964e-06
64,11,msdoor,0.7056636813,0.7041167262,162970,154728,325940,0.0015469551000000248
64,11,tmt_sym,0.5515461921,0.5509079696999999,45426,33697,90852,0.0006382224000001102
64,12,Andrews,0.4571156743,0.45703420629999997,6127,5076,12254,8.146800000002896e-05
64,12,Hook_1498,0.6466207982,0.5812731026,488443,459957,976886,0.06534769559999998
64,12,bcsstk27,0.4492447611,0.44923450909999996,449,430,898,1.0252000000043893e-05
64,12,msdoor,0.6416062834999999,0.6400546552,159418,151042,318836,0.0015516282999998854
64,12,tmt_sym,0.39799695039999994,0.3973463778,45352,33688,90704,0.0006505725999999545
64,13,Andrews,0.5124960422,0.5124225615,6493,5433,12986,7.348070000001705e-05
64,13,Hook_1498,0.8469978574999999,0.7826289890999999,487820,459433,975640,0.0643688684
64,13,bcsstk27,0.5120121479,0.5120043514999999,434,415,868,7.796400000148473e-06
64,13,msdoor,0.6414154526,0.6400316715,160883,152622,321766,0.0013837811000000366
64,13,tmt_sym,0.45498502269999996,0.4544217585,45371,33638,90742,0.0005632641999999688
64,14,Andrews,0.4545036315,0.45443139089999995,6226,5174,12452,7.224060000005084e-05
64,14,Hook_1498,0.7046891447,0.640082884,487818,459452,975636,0.06460626069999997
64,14,bcsstk27,0.3840426924,0.3840326546,450,431,900,1.0037799999973451e-05
64,14,msdoor,0.6417227504,0.585689235,161712,153457,323424,0.05603351540000001
64,14,tmt_sym,0.3910758493,0.3904322627,45261,33491,90522,0.0006435866000000234
64,15,Andrews,0.528081727,0.5280335669,6509,5452,13018,4.816009999997206e-05
64,15,Hook_1498,0.5332615855,0.5287766460000001,487168,458754,974336,0.0044849394999999515
64,15,bcsstk27,0.3560245279,0.3560195686,423,404,846,4.959299999995892e-06
64,15,msdoor,0.6462560413,0.6447041514999999,162830,154577,325660,0.0015518898000000947
64,15,tmt_sym,0.5515365836999999,0.5509033444,45495,33844,90990,0.0006332392999999215
64,16,Andrews,0.5186923746,0.5186051134,6455,5396,12910,8.726119999991067e-05
64,16,Hook_1498,0.7051599499,0.6397983548,487463,459055,974926,0.06536159509999995
64,16,bcsstk27,0.4483559131,0.4483455184,442,423,884,1.0394700000027068e-05
64,16,msdoor,0.6419252396,0.6402724742,160412,152131,320824,0.0016527654000000336
64,16,tmt_sym,0.4603520629999999,0.45964734529999995,45256,33575,90512,0.0007047176999999683
64,17,Andrews,0.5121004107,0.5120271919,6577,5510,13154,7.32187999999967e-05
64,17,Hook_1498,0.960584259,0.8962276697,486753,458374,973506,0.06435658929999999
64,17,bcsstk27,0.4483451126,0.44833161829999996,426,407,852,1.3494300000027604e-05
64,17,msdoor,0.6477997303999999,0.6464357852,161420,153157,322840,0.0013639451999999386
64,17,tmt_sym,0.46499862629999994,0.4644181493999999,45488,33850,90976,0.0005804769000000154
64,18,Andrews,0.45451714979999996,0.4544360399,6424,5361,12848,8.110989999998708e-05
64,18,Hook_1498,0.7048434258,0.6401923653,486517,458183,973034,0.06465106050000002
64,18,bcsstk27,0.39401626589999994,0.39400241359999993,445,426,890,1.3852300000005702e-05
64,18,msdoor,0.6417947534999999,0.6402658703999999,161910,153708,323820,0.0015288830999999892
64,18,tmt_sym,0.39753787539999996,0.3968925717999999,45413,33624,90826,0.0006453036000000356
64,19,Andrews,0.528052878,0.5280037163,6488,5422,12976,4.916170000002218e-05
64,19,Hook_1498,0.5503273250999999,0.5459760667999999,486593,458265,973186,0.004351258300000049
64,19,bcsstk27,0.35632736670000004,0.356322074,430,411,860,5.292700000048001e-06
64,19,msdoor,0.5305809261,0.5290193797,163460,155356,326920,0.0015615463999999468
64,19,tmt_sym,0.5287601228,0.5281179667,45255,33591,90510,0.0006421560999999576
64,20,Andrews,0.5184055804000001,0.5183261636,6349,5293,12698,7.941680000012052e-05
64,20,Hook_1498,0.6439090255,0.5762334819,487302,458968,974604,0.06767554359999994
64,20,bcsstk27,0.3813308716,0.38131961789999996,449,430,898,1.1253700000046774e-05
64,20,msdoor,0.5845564363,0.5828871009,159971,151686,319942,0.0016693354000000271
64,20,tmt_sym,0.39726240589999995,0.3965520384999999,45360,33658,90720,0.0007103674000000226
64,21,Andrews,0.4481063602,0.4480322122,6524,5460,13048,7.41479999999961e-05
64,21,Hook_1498,0.7123119594,0.5921137805,488704,460352,977408,0.12019817890000006
64,21,bcsstk27,0.4480311867,0.4480230092,423,404,846,8.177499999983961e-06
64,21,msdoor,0.5838574166999999,0.582521796,160648,152434,321296,0.0013356206999999287
64,21,tmt_sym,0.4549896475,0.45441844459999997,45393,33539,90786,0.0005712029000000118
64,22,Andrews,0.45450885259999996,0.4544369456,6284,5239,12568,7.190699999998218e-05
64,22,Hook_1498,0.6411520956000001,0.5763617751000001,488612,460139,977224,0.0647903205
64,22,bcsstk27,0.3723360304,0.37232434740000003,442,423,884,1.1682999999984567e-05
64,22,msdoor,0.5776061769999999,0.5760468723000001,161365,153281,322730,0.001559304699999875
64,22,tmt_sym,0.3974898815,0.39684052509999995,45328,33650,90656,0.0006493564000000229
64,23,Andrews,0.3520858052,0.3520387174,6504,5452,13008,4.708780000001189e-05
64,23,Hook_1498,0.5326449396,0.5280340432999999,489318,460893,978636,0.004610896300000111
64,23,bcsstk27,0.3560141089,0.35600950729999997,427,408,854,4.601600000042616e-06
64,23,msdoor,0.5305831197,0.529015255,162907,154814,325814,0.0015678647000000323
64,23,tmt_sym,0.36821951839999995,0.36760771289999994,45390,33680,90780,0.0006118055000000067
64,24,Andrews,0.5184296367,0.5183492664,6384,5333,12768,8.037029999996559e-05
64,24,Hook_1498,0.648853731,0.5753224852,487495,459139,974990,0.07353124580000003
64,24,bcsstk27,0.3852288719,0.3852187869,446,427,892,1.0084999999993016e-05
64,24,msdoor,0.5868697170999999,0.5851742268,160792,152550,321584,0.0016954902999999355
64,24,tmt_sym,0.39806022659999996,0.39734189519999996,45565,33935,91130,0.0007183313999999941
64,25,Andrews,0.5120965479,0.5120218037,6405,5352,12810,7.47441999999765e-05
64,25,Hook_1498,0.6553851361999999,0.5892322300999999,487895,459539,975790,0.06615290610000002
64,25,bcsstk27,0.44803166419999996,0.4480218176,421,402,842,9.84659999997417e-06
64,25,msdoor,0.5765624757,0.5751364473,162395,154287,324790,0.0014260283999999457
64,25,tmt_sym,0.4550203559,0.4544289828,45242,33617,90484,0.0005913731000000144
64,26,Andrews,0.4481013534,0.4480319501,6280,5236,12560,6.940329999999273e-05
64,26,Hook_1498,0.6407750372,0.5760312797,486678,458305,973356,0.06474375749999994
64,26,bcsstk27,0.3843405012,0.3843291525,440,421,880,1.1348700000024525e-05
64,26,msdoor,0.5204249624999999,0.5189387558,162802,154734,325604,0.0014862066999998813
64,26,tmt_sym,0.39751055249999995,0.39686710829999994,45361,33637,90722,0.0006434442000000096
64,27,Andrews,0.3520571468,0.3520081993,6471,5435,12942,4.894750000000725e-05
64,27,Hook_1498,0.7086322781,0.7040412905,488479,460162,976958,0.004590987599999985
64,27,bcsstk27,0.3563361411,0.3563302993,438,419,876,5.8418000000171055e-06
64,27,msdoor,0.3546917917,0.35314555129999997,163950,155886,327900,0.0015462404000000096
64,27,tmt_sym,0.3532457589,0.3526086569,45350,33668,90700,0.0006371020000000005
64,28,Andrews,0.5115237478,0.5114381315,6413,5340,12826,8.56163000000354e-05
64,28,Hook_1498,0.7613700387,0.6939622883,488144,459838,976288,0.06740775040000002
64,28,bcsstk27,0.39314386879999996,0.393132639,457,438,914,1.1229799999956658e-05
64,28,msdoor,0.5780417207999999,0.5760762931,160029,151929,320058,0.0019654276999999665
64,28,tmt_sym,0.3727093938,0.3720487594,45449,33700,90898,0.0006606344000000264
64,29,Andrews,0.5120965002,0.5120178934,6770,5706,13540,7.860679999993625e-05
64,29,Hook_1498,0.9606811283,0.896229482,488730,460404,977460,0.0644516463
64,29,bcsstk27,0.44803011449999997,0.4480226043,442,423,884,7.510199999949396e-06
64,29,msdoor,0.5133612872000001,0.5120324134,161274,153199,322548,0.0013288738000000189
64,29,tmt_sym,0.39368062,0.39312229169999996,45254,33564,90508,0.0005583283000000216
64,30,Andrews,0.4484892609,0.4484123707,6517,5461,13034,7.689020000001268e-05
64,30,Hook_1498,0.5787453648,0.5140491725999999,487831,459539,975662,0.06469619220000011
64,30,bcsstk27,0.3840320348,0.38402368989999996,461,442,922,8.344900000012423e-06
64,30,msdoor,0.513565731,0.5120639089000001,161554,153492,323108,0.0015018220999999388
64,30,tmt_sym,0.3289044378,0.3282244921,45458,33758,90916,0.0006799457000000175
64,31,Andrews,0.1761125323,0.1760609387,6479,5426,12958,5.1593600000010564e-05
64,31,Hook_1498,0.5326452014999999,0.5281308887,487673,459317,975346,0.00451431279999992
64,31,bcsstk27,0.35201478,0.3520105119,446,427,892,4.2681000000377445e-06
64,31,msdoor,0.3536067243,0.3522114757,162864,154780,325728,0.0013952486000000097
64,31,tmt_sym,0.3532230139,0.3526122097,45342,33702,90684,0.0006108041999999814
64,32,Andrews,0.5211220265000001,0.5210350993999999,6382,5350,12764,8.69271000001337e-05
64,32,Hook_1498,0.7082716944999999,0.6413249973,487122,458801,974244,0.0669466971999999
64,32,bcsstk27,0.512041688,0.5120305774,465,446,930,1.1110600000030502e-05
64,32,msdoor,0.6417263266,0.6400587558,160245,152163,320490,0.0016675707999999068
64,32,tmt_sym,0.5123945717,0.5116583580999999,45332,33699,90664,0.0007362136000000907
64,33,Andrews,0.5124963997,0.5124184848000001,6393,5335,12786,7.79148999999757e-05
64,33,Hook_1498,0.8316935773,0.7687925580999999,487129,458777,974258,0.06290101920000013
64,33,bcsstk27,0.5123540398,0.5123430493,428,409,856,1.099050000008539e-05
64,33,msdoor,0.5775285479000001,0.5761008263,161388,153336,322776,0.0014277216000000426
64,33,tmt_sym,0.45524714,0.4546360497,45336,33622,90672,0.0006110903000000056
64,34,Andrews,0.5121147152,0.5120352745000001,6235,5180,12470,7.944069999987757e-05
64,34,Hook_1498,0.7750997301999999,0.7104909656999999,486944,458706,973888,0.06460876449999997
64,34,bcsstk27,0.4483527423,0.4483425618,447,428,894,1.0180500000012138e-05
64,34,msdoor,0.641605926,0.6400876283,162160,154115,324320,0.0015182977000000042
64,34,tmt_sym,0.39142801779999997,0.3907630917,45602,33915,91204,0.0006649260999999629
64,35,Andrews,0.7047480103,0.7046969418,6377,5318,12754,5.106850000002883e-05
64,35,Hook_1498,0.8852497343,0.8807634353,486609,458436,973218,0.004486298999999971
64,35,bcsstk27,0.36511578589999993,0.3651107789,432,413,864,5.006999999945805e-06
64,35,msdoor,0.5360028744,0.5344358683,162906,154826,325812,0.0015670061000000457
64,35,tmt_sym,0.5292462349,0.5286294224,45215,33377,90430,0.000616812500000008
64,36,Andrews,0.5184367654,0.5183495047,6282,5227,12564,8.726070000009134e-05
64,36,Hook_1498,0.8365062717,0.7691115379,486028,457784,972056,0.06739473380000005
64,36,bcsstk27,0.5120414498,0.5120306731,463,444,926,1.0776700000048045e-05
64,36,msdoor,0.6419502021,0.6402657987,159123,151007,318246,0.0016844033999999786
64,36,tmt_sym,0.46118171249999995,0.46044998139999993,45454,33751,90908,0.0007317311000000215
64,37,Andrews,0.5121082548,0.5120299336999999,6475,5417,12950,7.83211000000561e-05
64,37,Hook_1498,0.8966413497,0.832234645,486131,457909,972262,0.06440670469999998
64,37,bcsstk27,0.5123536106,0.5123433347,448,429,896,1.0275899999911964e-05
64,37,msdoor,0.5865638969,0.5851425405999999,160569,152420,321138,0.001421356300000065
64,37,tmt_sym,0.45518381609999997,0.4546194796,45363,33689,90726,0.0005643364999999845
64,38,Andrews,0.4488886833,0.44881105400000004,6379,5326,12758,7.762929999993728e-05
64,38,Hook_1498,0.7049036026,0.6401895285,487122,458746,974244,0.06471407409999996
64,38,bcsstk27,0.448341656,0.4483307357,467,448,934,1.0920299999994665e-05
64,38,msdoor,0.649886775,0.6423298597,161257,153103,322514,0.007556915300000022
64,38,tmt_sym,0.3974992038,0.3968308925,45260,33458,90520,0.0006683113000000018
64,39,Andrews,0.5287605526,0.5287047389,6386,5319,12772,5.581369999996255e-05
64,39,Hook_1498,0.7086780548999999,0.7040848493,488139,459719,976278,0.004593205599999872
64,39,bcsstk27,0.3580159191,0.35801095980000003,446,427,892,4.959299999995892e-06
64,39,msdoor,0.5299012419,0.5285118816,162374,154189,324748,0.001389360300000031
64,39,tmt_sym,0.5286348345999999,0.5280075551,45560,33921,91120,0.0006272794999999665
64,40,Andrews,0.5114902974,0.5114014864,6351,5311,12702,8.881099999991093e-05
64,40,Hook_1498,0.7690717939,0.7015207289,487614,459131,975228,0.06755106500000008
64,40,bcsstk27,0.5093437199,0.5093331812999999,465,446,930,1.0538600000109533e-05
64,40,msdoor,0.7044824123,0.702789664,160297,152095,320594,0.001692748299999991
64,40,tmt_sym,0.46036658259999996,0.45964138549999994,45299,33642,90598,0.000725197100000019
64,41,Andrews,0.5121000047,0.5120238547,6483,5413,12966,7.615000000005256e-05
64,41,Hook_1498,0.8977899789999999,0.8259816644,486963,458594,973926,0.07180831459999992
64,41,bcsstk27,0.5120293379,0.5120190859,450,431,900,1.0252000000043893e-05
64,41,msdoor,0.6478841539999999,0.6464730266000001,161684,153492,323368,0.001411127399999823
64,41,tmt_sym,0.39895067249999994,0.39834957089999995,45419,33751,90838,0.0006011015999999869
64,42,Andrews,0.4545115474,0.4544316295,6427,5371,12854,7.991790000000387e-05
64,42,Hook_1498,0.7752172234,0.7104829071,487206,458849,974412,0.06473431630000004
64,42,bcsstk27,0.3904544826,0.3904421809,451,432,902,1.2301699999994753e-05
64,42,msdoor,0.6498516317,0.6483168605999999,162509,154318,325018,0.0015347711000001096
64,42,tmt_sym,0.39112639379999997,0.3904632568,45387,33633,90774,0.0006631369999999803
64,43,Andrews,0.5280632019999999,0.5280158997,6450,5395,12900,4.730229999994062e-05
64,43,Hook_1498,0.7086780546,0.7041338685999999,488187,459822,976374,0.004544186000000061
64,43,bcsstk27,0.3525304077,0.3525257823,436,417,872,4.6254000000134354e-06
64,43,msdoor,0.5356019973,0.5340078118,163647,155411,327294,0.0015941855000000116
64,43,tmt_sym,0.3791708711999999,0.37855179269999994,45365,33634,90730,0.000619078499999981
64,44,Andrews,0.40251045259999996,0.4024238112,6393,5325,12786,8.6641399999976e-05
64,44,Hook_1498,0.7402106044,0.6727433681,489534,461052,979068,0.06746723629999996
64,44,bcsstk27,0.5145360232,0.5145251277,455,436,910,1.0895499999996616e-05
64,44,msdoor,0.6400035142,0.6383648638,159868,151687,319736,0.0016386503999999968
64,44,tmt_sym,0.39734878509999993,0.39666228259999997,45402,33723,90804,0.0006865024999999636
64,45,Andrews,0.4481067896,0.4480305672,6476,5448,12952,7.622239999999225e-05
64,45,Hook_1498,0.8469657423,0.7826295135,489417,460999,978834,0.0643362288
64,45,bcsstk27,0.5760251520999999,0.5760179046,440,421,880,7.247499999918361e-06
64,45,msdoor,0.6478742364,0.6464859728,160761,152642,321522,0.0013882635999999948
64,45,tmt_sym,0.39738028089999994,0.3968443394999999,45311,33584,90622,0.0005359414000000173
64,46,Andrews,0.3903198957,0.3902409556,6444,5384,12888,7.894009999998008e-05
64,46,Hook_1498,0.7175610539999999,0.6528840065999999,490596,462194,981192,0.06467704740000002
64,46,bcsstk27,0.44803054340000004,0.4480226277,459,440,918,7.915700000027392e-06
64,46,msdoor,0.6427565338,0.6412528518,161654,153506,323308,0.0015036819999999507
64,46,tmt_sym,0.33351776629999996,0.33287141319999997,45325,33564,90650,0.0006463530999999967
64,47,Andrews,0.3520880942,0.35204198379999996,6433,5369,12866,4.61104000000212e-05
64,47,Hook_1498,0.7092475891000001,0.7047389511000001,489267,460798,978534,0.004508638000000009
64,47,bcsstk27,0.3584110257,0.3584051849,444,425,888,5.840799999989876e-06
64,47,msdoor,0.5295521498,0.5280257459,162891,154647,325782,0.0015264039000000285
64,47,tmt_sym,0.19421129239999996,0.19361534149999993,45387,33737,90774,0.0005959509000000307
64,48,Andrews,0.44751954089999996,0.4474323036,6282,5236,12564,8.723729999993157e-05
64,48,Hook_1498,0.7213716747,0.65306592,488376,459934,976752,0.0683057547
64,48,bcsstk27,0.5763318776999999,0.5763214592,463,444,926,1.0418499999942377e-05
64,48,msdoor,0.7019577503000001,0.7002959252000001,159890,151776,319780,0.001661825100000014
64,48,tmt_sym,0.4639568326,0.4632441283,45429,33775,90858,0.0007127042999999778
64,49,Andrews,0.44810261700000004,0.4480301138,6442,5357,12884,7.250320000001809e-05
64,49,Hook_1498,0.9176731111999998,0.8532347204999999,486465,458116,972930,0.0644383906999999
64,49,bcsstk27,0.5760157347999999,0.5760075811,448,429,896,8.153699999846609e-06
64,49,msdoor,0.6414542434,0.6400398734,160581,152427,321162,0.0014143699999999981
64,49,tmt_sym,0.46500544509999997,0.4644217251999999,45324,33673,90648,0.000583719900000057
64,50,Andrews,0.4483136891,0.4482342959,6309,5253,12618,7.939319999999972e-05
64,50,Hook_1498,0.7130490304999999,0.6483195539,487071,458748,974142,0.06472947659999995
64,50,bcsstk27,0.512026215,0.5120167972,467,448,934,9.417799999966725e-06
64,50,msdoor,0.7055846213,0.7040724274,161100,152838,322200,0.001512193900000014
64,50,tmt_sym,0.39748430209999996,0.3968348744,45350,33556,90700,0.0006494276999999826
64,51,Andrews,0.5280884502,0.5280408624999999,6391,5336,12782,4.7587700000017996e-05
64,51,Hook_1498,0.7086152318,0.7040443184999999,487554,459285,975108,0.004570913300000035
64,51,bcsstk27,0.5284025672,0.5283980849,426,407,852,4.482300000052675e-06
64,51,msdoor,0.5295737027999999,0.5280220986999999,162411,154068,324822,0.0015516040999999925
64,51,tmt_sym,0.5276237725,0.5270083666,45372,33704,90744,0.0006154059000000878
64,52,Andrews,0.3917633299,0.39168210049999996,6375,5328,12750,8.122940000004908e-05
64,52,Hook_1498,0.7122055293999999,0.6440588479,488211,459748,976422,0.06814668149999992
64,52,bcsstk27,0.513042283,0.5130319595,445,426,890,1.0323499999964625e-05
64,52,msdoor,0.653172612,0.6515323166,159447,151265,318894,0.0016402953999999914
64,52,tmt_sym,0.4278972865,0.42717206449999995,45409,33727,90818,0.0007252220000000253
64,53,Andrews,0.39052355269999994,0.390446472,6586,5514,13172,7.708069999995404e-05
64,53,Hook_1498,0.9721778153,0.9078237531000001,487794,459434,975588,0.06435406219999995
64,53,bcsstk27,0.576029825,0.5760205268999999,430,411,860,9.29810000005471e-06
64,53,msdoor,0.5774770494,0.5760578872,160448,152171,320896,0.001419162200000046
64,53,tmt_sym,0.39736809719999994,0.39683237079999995,45375,33506,90750,0.0005357263999999917
64,54,Andrews,0.32864606409999997,0.3285691976,6322,5260,12644,7.686649999999462e-05
64,54,Hook_1498,0.7047632212999999,0.6400830509,487350,459041,974700,0.06468017039999996
64,54,bcsstk27,0.4571366787,0.4571257594,458,439,916,1.0919300000022947e-05
64,54,msdoor,0.649796844,0.6482663626999999,160954,152653,321908,0.0015304813000001083
64,54,tmt_sym,0.3911769147,0.3905270573,45455,33784,90910,0.000649857400000009
64,55,Andrews,0.3520894532,0.3520435332,6439,5408,12878,4.59200000000326e-05
64,55,Hook_1498,0.5327027322,0.5281079531999999,486765,458402,973530,0.004594779000000049
64,55,bcsstk27,0.17646744209999998,0.1764624122,449,430,898,5.029899999980936e-06
64,55,msdoor,0.3535752537,0.3520268677,162214,153924,324428,0.0015483859999999572
64,55,tmt_sym,0.3536213876,0.35301368190000004,45302,33565,90604,0.0006077056999999608
64,56,Andrews,0.3831165788,0.38303451510000003,6192,5133,12384,8.206369999996799e-05
64,56,Hook_1498,0.7112263915999999,0.6439477204999999,487437,459113,974874,0.06727867109999996
64,56,bcsstk27,0.4481589554,0.4481495138,468,449,936,9.441599999993056e-06
64,56,msdoor,0.7040089608000001,0.7022994277,159974,151726,319948,0.0017095331000001046
64,56,tmt_sym,0.3981715203999999,0.3974396709,45394,33768,90788,0.000731849499999937
64,57,Andrews,0.3845394853,0.38446376320000003,6524,5482,13048,7.572209999995305e-05
64,57,Hook_1498,0.7688772437,0.7045213937,487743,459458,975486,0.06435584999999999
64,57,bcsstk27,0.4480292561,0.4480222944,453,434,906,6.9616999999744245e-06
64,57,msdoor,0.5838992118999999,0.5824536086,160966,152677,321932,0.0014456032999999868
64,57,tmt_sym,0.45502986859999994,0.4544543265,45406,33785,90812,0.0005755420999999372
64,58,Andrews,0.3840893741,0.38400845499999997,6314,5261,12628,8.09191000000209e-05
64,58,Hook_1498,0.8325168605,0.7137722495,488679,460409,977358,0.118744611
64,58,bcsstk27,0.3842093468,0.3841984269,472,453,944,1.091990000001708e-05
64,58,msdoor,0.7024892566,0.7009033446,162160,153905,324320,0.0015859119999999116
64,58,tmt_sym,0.33352050809999995,0.3328728671999999,45373,33667,90746,0.0006476409000000238
64,59,Andrews,0.35207412229999996,0.35202643829999997,6381,5325,12762,4.768399999999229e-05
64,59,Hook_1498,0.5326228856,0.5281862257000001,488382,460031,976764,0.004436659899999973
64,59,bcsstk27,0.3589151624,0.3589099642,457,438,914,5.198200000000597e-06
64,59,msdoor,0.3536003587,0.3520382406,163491,155133,326982,0.0015621181000000095
64,59,tmt_sym,0.5287236693999999,0.5281082867,45268,33573,90536,0.0006153826999999445
64,60,Andrews,0.3201104884,0.3200166461,6292,5238,12584,9.384229999997995e-05
64,60,Hook_1498,0.6511807439,0.584134388,488595,460317,977190,0.06704635590000008
64,60,bcsstk27,0.3862378836,0.3862287282,461,442,922,9.155400000016023e-06
64,60,msdoor,0.6499530078,0.6483015535000001,160274,152054,320548,0.0016514542999999104
64,60,tmt_sym,0.3916046146,0.39094903509999995,45363,33624,90726,0.0006555795000000586
64,61,Andrews,0.3201144692,0.3200337888,6557,5528,13114,8.068039999997723e-05
64,61,Hook_1498,0.9585708856,0.8942272666000001,488304,460081,976608,0.06434361899999996
64,61,bcsstk27,0.4480294225,0.44802110230000003,444,425,888,8.320199999967137e-06
