rank,num_procs,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops
13,16,5,0.008701086,0.003800154,499794,468657,999588
13,16,6,0.008208036,0.003627539,499794,468657,999588
10,16,5,0.008831024,0.003689289,499829,468882,999658
10,16,6,0.008238316,0.003434420,499829,468882,999658
10,16,7,0.008463860,0.003568649,499829,468882,999658
10,16,8,0.009030581,0.003845453,499829,468882,999658
10,16,9,0.008649349,0.003587008,499829,468882,999658
13,16,7,0.008219719,0.003609180,499794,468657,999588
13,16,8,0.008903503,0.003897190,499794,468657,999588
13,16,9,0.008646250,0.003833294,499794,468657,999588
12,16,0,0.009967804,0.004608393,500307,469078,1000614
12,16,1,0.009034634,0.003808260,500307,469078,1000614
12,16,2,0.008472443,0.003690481,500307,469078,1000614
12,16,3,0.009062290,0.003944397,500307,469078,1000614
12,16,4,0.008567095,0.003744841,500307,469078,1000614
12,16,5,0.008698940,0.003758669,500307,469078,1000614
12,16,6,0.008365870,0.003651619,500307,469078,1000614
12,16,7,0.008250475,0.003574133,500307,469078,1000614
12,16,8,0.008958101,0.003911495,500307,469078,1000614
12,16,9,0.008807421,0.003823042,500307,469078,1000614
9,16,0,0.010413647,0.005026340,500244,468967,1000488
9,16,1,0.009194613,0.003803730,500244,468967,1000488
9,16,2,0.008726120,0.003780842,500244,468967,1000488
9,16,3,0.009316921,0.004045963,500244,468967,1000488
9,16,4,0.008744001,0.003719807,500244,468967,1000488
9,16,5,0.008906603,0.003795147,500244,468967,1000488
9,16,6,0.008454561,0.003630877,500244,468967,1000488
9,16,7,0.008382559,0.003548384,500244,468967,1000488
9,16,8,0.009078264,0.003860712,500244,468967,1000488
9,16,9,0.009046555,0.003801346,500244,468967,1000488
2,16,0,0.011887074,0.005016565,499748,468444,999496
2,16,1,0.010591745,0.003832817,499748,468444,999496
2,16,2,0.010288954,0.003759861,499748,468444,999496
2,16,3,0.010668278,0.003975630,499748,468444,999496
2,16,4,0.010220289,0.003663778,499748,468444,999496
2,16,5,0.010197163,0.003630638,499748,468444,999496
